dimension,rot_type,angle,mirror,wm,pair_id,obj_id,orientation1,orientation2,image_path_1,image_path_2,marker_id,correctAns,first_2D_s.thisRepN,first_2D_s.thisTrialN,first_2D_s.thisN,first_2D_s.thisIndex,second_2D_s.thisRepN,second_2D_s.thisTrialN,second_2D_s.thisN,second_2D_s.thisIndex,first_3Dp_s.thisRepN,first_3Dp_s.thisTrialN,first_3Dp_s.thisN,first_3Dp_s.thisIndex,second_3Dp_s.thisRepN,second_3Dp_s.thisTrialN,second_3Dp_s.thisN,second_3Dp_s.thisIndex,first_2D_wm.thisRepN,first_2D_wm.thisTrialN,first_2D_wm.thisN,first_2D_wm.thisIndex,second_2D_wm.thisRepN,second_2D_wm.thisTrialN,second_2D_wm.thisN,second_2D_wm.thisIndex,first_3Dp_wm.thisRepN,first_3Dp_wm.thisTrialN,first_3Dp_wm.thisN,first_3Dp_wm.thisIndex,second_3Dp_wm.thisRepN,second_3Dp_wm.thisTrialN,second_3Dp_wm.thisN,second_3Dp_wm.thisIndex,first_3Dd_wm.thisRepN,first_3Dd_wm.thisTrialN,first_3Dd_wm.thisN,first_3Dd_wm.thisIndex,second_3Dd_wm.thisRepN,second_3Dd_wm.thisTrialN,second_3Dd_wm.thisN,second_3Dd_wm.thisIndex,thisRow.t,notes,start.started,text_start.started,key_resp_start.started,start.stopped,key_resp_start.keys,key_resp_start.rt,key_resp_start.duration,instructions.started,key_resp_12.started,image_8.started,instructions.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.duration,instructions_2.started,image_9.started,key_resp_20.started,instructions_2.stopped,key_resp_20.keys,key_resp_20.rt,key_resp_20.duration,instructions_3.started,image_10.started,key_resp_21.started,instructions_3.stopped,key_resp_21.keys,key_resp_21.rt,key_resp_21.duration,single_2D_screen.started,text_13.started,key_resp_7.started,single_2D_screen.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,routine_2D_single.started,text.started,image.started,key_resp.started,text.stopped,routine_2D_single.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,strat.started,image_strat.started,key_resp_strat_control.started,strat.stopped,strategy_response,key_resp_strat_control.keys,vividness.started,image_vivid.started,key_resp_vivid_slider_control.started,image_vivid.stopped,key_resp_vivid_slider_control.stopped,vividness.stopped,vivid_response,key_resp_vivid_slider_control.keys,key_resp_vivid_slider_control.rt,key_resp_vivid_slider_control.duration,ITI.started,text_2.started,ITI.stopped,image_strat.stopped,key_resp_strat_control.stopped,key_resp_strat_control.rt,key_resp_strat_control.duration,text_2.stopped,image.stopped,key_resp.stopped,break_2D_s.started,text_17.started,key_resp_13.started,break_2D_s.stopped,key_resp_13.keys,key_resp_13.rt,key_resp_13.duration,single_3Dp_screen.started,text_9.started,key_resp_8.started,single_3Dp_screen.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,routine_3Dp_single.started,text_3.started,image_2.started,key_resp_2.started,text_3.stopped,image_2.stopped,key_resp_2.stopped,routine_3Dp_single.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,break_3Dp_s.started,text_18.started,key_resp_14.started,break_3Dp_s.stopped,key_resp_14.keys,key_resp_14.rt,key_resp_14.duration,wm_2D_screen.started,text_14.started,key_resp_9.started,wm_2D_screen.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,routine_2D_wm.started,text_4.started,img1.started,text_4.stopped,text_5.started,img1.stopped,text_5.stopped,img2.started,key_resp_3.started,routine_2D_wm.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,img2.stopped,key_resp_3.stopped,break_2D_wm.started,text_19.started,key_resp_15.started,break_2D_wm.stopped,key_resp_15.keys,key_resp_15.rt,key_resp_15.duration,wm_3Dp_screen.started,text_15.started,key_resp_10.started,wm_3Dp_screen.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,routine_3Dp_wm.started,text_6.started,image_3.started,text_6.stopped,image_3.stopped,text_11.started,text_11.stopped,image_4.started,key_resp_4.started,routine_3Dp_wm.stopped,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,break_3Dp_wm.started,text_20.started,key_resp_16.started,break_3Dp_wm.stopped,key_resp_16.keys,key_resp_16.rt,key_resp_16.duration,practice_3Dd_screen.started,image_11.started,key_resp_22.started,practice_3Dd_screen.stopped,key_resp_22.keys,key_resp_22.rt,key_resp_22.duration,practice_1_3Dd.started,image_12.started,key_resp_23.started,practice_1_3Dd.stopped,key_resp_23.keys,key_resp_23.rt,key_resp_23.duration,practice_2_3Dd.started,image_13.started,key_resp_24.started,practice_2_3Dd.stopped,key_resp_24.keys,key_resp_24.rt,key_resp_24.duration,wm_3Dd_screen.started,text_16.started,key_resp_11.started,wm_3Dd_screen.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,routine_3Dd_wm.started,text_8.started,image_6.started,text_8.stopped,text_12.started,image_6.stopped,image_7.started,key_resp_6.started,text_12.stopped,routine_3Dd_wm.stopped,key_resp_6.keys,key_resp_6.corr,key_resp_6.rt,key_resp_6.duration,break_3Dd_wm.started,text_21.started,key_resp_17.started,break_3Dd_wm.stopped,key_resp_17.keys,key_resp_17.rt,key_resp_17.duration,image_7.stopped,key_resp_6.stopped,end.started,text_22.started,key_resp_18.started,end.stopped,key_resp_18.keys,key_resp_18.rt,key_resp_18.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
2D,None,0,False,True,13,obj1,340,340,output_pairs/2D_0_WM/2D_0_WM_13_1_obj_13_340deg.png,output_pairs/2D_0_WM/2D_0_WM_13_2_obj_13_340deg.png,214,comma,,,,,,,,,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,1761.0392055999255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1768.0798734999262,1768.1083496999927,1768.1083496999927,1770.0779510999564,4.0,['rshift'],1770.0781137999147,1770.107849999913,1770.107849999913,1772.1081700999057,1772.1081700999057,1772.0823255999712,4.0,['rshift'],[0.3659610999748111],[None],1772.0824685000116,1772.1081700999057,1774.0749823999358,1770.107849999913,1770.107849999913,[0.5649995000567287],[None],1774.140734699904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1760.9792202999815,1761.0392055999255,1761.9746013999684,1762.0412017999915,1766.007559199934,1765.974243799923,1767.0121891999152,1766.9747089999728,1766.9747089999728,1768.0796591999242,comma,1,1.0991973000345752,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2024-05-27_11h47.31.745,ps,2023.2.3,29.95662280769566,2024-05-27 11h47.44.939881 -0400,
2D,None,180,True,True,16,obj1,200,20,output_pairs/2D_180_M_WM/2D_180_M_WM_16_1_obj_10_200deg.png,output_pairs/2D_180_M_WM/2D_180_M_WM_16_2_obj_10_20deg.png,426,period,,,,,,,,,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,1774.140734699904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1782.6756037999876,1782.718560899957,1782.718560899957,1784.7097657999257,3.0,['slash'],1784.7099331999198,1784.7409860999323,1784.7409860999323,,,1786.7100025999825,3.0,['slash'],[0.9084537000162527],[None],1786.7101560999872,1786.7414827999892,1788.7079919999233,,,[1.6352489999262616],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1774.0751601000084,1774.140734699904,1775.0748447999358,1775.1455817999085,1779.1079494999722,1779.074625600013,1780.1159121999517,1780.0849216999486,1780.0849216999486,1782.6753947999096,period,1,2.5728688000235707,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2024-05-27_11h47.31.745,ps,2023.2.3,29.95662280769566,2024-05-27 11h47.44.939881 -0400,
2D,None,180,False,True,14,obj1,260,80,output_pairs/2D_180_WM/2D_180_WM_14_1_obj_11_260deg.png,output_pairs/2D_180_WM/2D_180_WM_14_2_obj_11_80deg.png,731,comma,,,,,,,,,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,1788.7853800000157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1797.8421519999392,1797.8744496,1797.8744496,1799.8450101999333,3.0,['slash'],1799.8451501999516,1799.8747460999293,1799.8747460999293,1801.8745092999889,1801.8745092999889,1801.8447315999074,3.0,['slash'],[0.9590674000792205],[None],1801.8449043999426,1801.8745092999889,1803.8420221999986,1799.8747460999293,1799.8747460999293,[0.8470571000361815],[None],1803.9023882999318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1788.708218100015,1788.7853800000157,1789.6750431999099,1789.77475709992,1793.7075903000077,1793.6744423999917,1794.7077145999065,1794.6745195999974,1794.6745195999974,1797.8419533999404,period,0,3.1591051999712363,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2024-05-27_11h47.31.745,ps,2023.2.3,29.95662280769566,2024-05-27 11h47.44.939881 -0400,
2D,None,0,False,True,3,obj1,320,320,output_pairs/2D_0_WM/2D_0_WM_03_1_obj_10_320deg.png,output_pairs/2D_0_WM/2D_0_WM_03_2_obj_10_320deg.png,212,comma,,,,,,,,,,,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,1803.9023882999318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1811.0426192999585,1811.07495499996,1811.07495499996,1813.044732099981,4.0,['rshift'],1813.044872700004,1813.0744178999448,1813.0744178999448,1815.0748815999832,1815.0748815999832,1815.0449572999496,4.0,['rshift'],[0.3437497999984771],[None],1815.045102300006,1815.0748815999832,1817.0418975999346,1813.0744178999448,1813.0744178999448,[0.854556699981913],[None],1817.1047182999318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1803.8421970999334,1803.9023882999318,1804.8457908999408,1804.912551599904,1808.8411687999032,1808.8745363999624,1809.845985099906,1809.845985099906,1809.845985099906,1811.04240809998,comma,1,1.1954356000060216,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2024-05-27_11h47.31.745,ps,2023.2.3,29.95662280769566,2024-05-27 11h47.44.939881 -0400,
2D,None,60,True,True,4,sm4,260,320,output_pairs/2D_60_M_WM/2D_60_M_WM_04_1_SM4_260deg.png,output_pairs/2D_60_M_WM/2D_60_M_WM_04_2_SM4_320deg.png,628,period,,,,,,,,,,,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,1817.1047182999318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1825.3094210999552,1825.3411195999943,1825.3411195999943,1827.3142368999543,4.0,['rshift'],1827.314385799924,1827.3416690999875,1827.3416690999875,1829.3413800999988,1829.3413800999988,1829.311345599941,4.0,['rshift'],[0.42025620001368225],[None],1829.311492000008,1829.3413800999988,1831.3086623999989,,,[0.7485740999691188],[None],1831.3459280999377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1817.0420747000026,1817.1047182999318,1818.0751184999244,1818.1082377999555,1822.0415693999967,1822.0747977999272,1823.041624299949,1823.041624299949,1823.041624299949,1825.3092122999951,comma,0,2.240350699983537,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2024-05-27_11h47.31.745,ps,2023.2.3,29.95662280769566,2024-05-27 11h47.44.939881 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1831.308717399952,1831.3459280999377,1831.3459280999377,1856.8423955999315,rshift,25.495253600063734,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2024-05-27_11h47.31.745,ps,2023.2.3,29.95662280769566,2024-05-27 11h47.44.939881 -0400,
2D,None,120,False,True,31,sm5,220,340,output_pairs/2D_120_WM/2D_120_WM_31_1_SM5_220deg.png,output_pairs/2D_120_WM/2D_120_WM_31_2_SM5_340deg.png,174,comma,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,1856.9083019999089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1864.5425132999662,1864.5746895999182,1864.5746895999182,1866.5454098999035,4.0,['rshift'],1866.545656299917,1866.5751813999377,1866.5751813999377,1868.5795045999112,1868.5795045999112,1868.54556889995,3.0,['slash'],[1.9304181999759749],[None],1868.5458408999257,1868.5795045999112,1870.575177099905,1866.5751813999377,1866.5751813999377,[0.6750007000518963],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1856.8582248999737,1856.9083019999089,1857.8419292999897,1857.9187769999262,1861.8745690999785,1861.8412323999219,1862.8747051999671,1862.8747051999671,1862.8747051999671,1864.5421491999878,period,0,1.662564600002952,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2024-05-27_11h47.31.745,ps,2023.2.3,29.95662280769566,2024-05-27 11h47.44.939881 -0400,
2D,None,120,False,True,26,obj9,40,280,output_pairs/2D_120_WM/2D_120_WM_26_1_obj_9_40deg.png,output_pairs/2D_120_WM/2D_120_WM_26_2_obj_9_280deg.png,176,comma,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,1870.6266564999241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1879.8424790999852,1879.8747903999174,1879.8747903999174,1881.845027299947,3.0,['slash'],1881.8451714999974,1881.8748148999875,1881.8748148999875,1883.8794582999544,1883.8794582999544,1883.8456377999391,3.0,['slash'],[0.4309386999811977],[None],1883.8457807999803,1883.8794582999544,1885.8752074999502,1881.8748148999875,1881.8748148999875,[1.3032063000136986],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1870.5754460999742,1870.6266564999241,1871.5520020999247,1871.6523411999224,1875.5416099999566,1875.5746418999042,1876.5417325999588,1876.575229399954,1876.575229399954,1879.8422322999686,period,0,3.258088000002317,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2024-05-27_11h47.31.745,ps,2023.2.3,29.95662280769566,2024-05-27 11h47.44.939881 -0400,
2D,None,60,True,True,2,obj1,180,240,output_pairs/2D_60_M_WM/2D_60_M_WM_02_1_obj_10_180deg.png,output_pairs/2D_60_M_WM/2D_60_M_WM_02_2_obj_10_240deg.png,621,period,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,1885.935834600008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1894.308859599987,1894.3413602999644,1894.3413602999644,1896.3117734999396,3.0,None,1896.311857599998,1896.341605399968,1896.341605399968,,,1898.3142881999956,2.0,"['slash', 'period']","[0.051761999959126115, 1.2998836999759078]","[None, None]",1898.3144330999348,1898.3418089000043,1900.3090071999468,1896.341605399968,1896.341605399968,,,1900.4193033999763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1885.8754028999247,1885.935834600008,1886.8520172999706,1886.9527128000045,1890.8747875000117,1890.8747875000117,1891.8750526999356,1891.8750526999356,1891.8750526999356,1894.3086493000155,period,1,2.4223549000453204,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2024-05-27_11h47.31.745,ps,2023.2.3,29.95662280769566,2024-05-27 11h47.44.939881 -0400,
2D,None,0,True,True,19,obj1,20,20,output_pairs/2D_0_M_WM/2D_0_M_WM_19_1_obj_12_20deg.png,output_pairs/2D_0_M_WM/2D_0_M_WM_19_2_obj_12_20deg.png,696,period,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,1900.4193033999763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1907.51414330001,1907.5420058999443,1907.5420058999443,1909.5126117999898,3.0,['slash'],1909.5128186999355,1909.5416699999478,1909.5416699999478,1911.541923700017,1911.541923700017,1911.5125553999096,3.0,['slash'],[1.8035486999433488],[None],1911.5127210000064,1911.541923700017,1913.5088391000172,1909.5416699999478,1909.5416699999478,[1.2354623000137508],[None],1913.5676335999742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900.3092025999213,1900.4193033999763,1901.3086334000109,1901.442108499934,1905.3083086999832,1905.3083086999832,1906.308615499991,1906.308615499991,1906.308615499991,1907.5139263999881,period,1,1.1737895000260323,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2024-05-27_11h47.31.745,ps,2023.2.3,29.95662280769566,2024-05-27 11h47.44.939881 -0400,
2D,None,0,False,True,2,sm5,240,240,output_pairs/2D_0_WM/2D_0_WM_02_1_SM5_240deg.png,output_pairs/2D_0_WM/2D_0_WM_02_2_SM5_240deg.png,200,comma,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,1913.5676335999742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920.5424340999452,1920.5749065999407,1920.5749065999407,1922.545769099961,4.0,['rshift'],1922.5459273000015,1922.5750495999819,1922.5750495999819,1924.5753510999493,1924.5753510999493,1924.5459464999149,4.0,['rshift'],[0.4421588000841439],[None],1924.54610529996,1924.5753510999493,1926.5426482999464,1922.5750495999819,1922.5750495999819,[0.49133160000201315],[None],1926.6032618000172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1913.5090333999833,1913.5676335999742,1914.542153300019,1914.5751619999064,1918.5420564999804,1918.5420564999804,1919.5420296000084,1919.5420296000084,1919.5420296000084,1920.5421804999933,comma,1,0.9791313000023365,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2024-05-27_11h47.31.745,ps,2023.2.3,29.95662280769566,2024-05-27 11h47.44.939881 -0400,
2D,None,120,False,True,2,obj9,240,120,output_pairs/2D_120_WM/2D_120_WM_02_1_obj_9_240deg.png,output_pairs/2D_120_WM/2D_120_WM_02_2_obj_9_120deg.png,167,comma,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,1926.6032618000172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1934.6760052000172,1934.7082770999987,1934.7082770999987,1936.679235999938,3.0,['slash'],1936.679397800006,1936.7087466999656,1936.7087466999656,1938.708194399951,1938.708194399951,1938.678829099983,2.0,['period'],[0.3247412000782788],[None],1938.6789921999443,1938.708194399951,1940.675758700003,1936.7087466999656,1936.7087466999656,[0.9091656000819057],[None],1940.7303577999119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1926.5428439999232,1926.6032618000172,1927.5421103999251,1927.6086697999854,1931.5419951999793,1931.5419951999793,1932.5420769999037,1932.5420769999037,1932.5420769999037,1934.675713100005,period,0,2.1073641000548378,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2024-05-27_11h47.31.745,ps,2023.2.3,29.95662280769566,2024-05-27 11h47.44.939881 -0400,
2D,None,180,True,True,23,obj1,160,340,output_pairs/2D_180_M_WM/2D_180_M_WM_23_1_obj_10_160deg.png,output_pairs/2D_180_M_WM/2D_180_M_WM_23_2_obj_10_340deg.png,437,period,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,1940.7303577999119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1948.0425446999725,1948.0749176999088,1948.0749176999088,1950.045805700007,4.0,['rshift'],1950.0460219999077,1950.074978599907,1950.074978599907,1952.0753803999396,1952.0753803999396,1952.0458106999286,4.0,['rshift'],[1.4624772999668494],[None],1952.0459674999584,1952.0753803999396,1954.042544099968,1950.074978599907,1950.074978599907,[1.798568999976851],[None],1954.0987598999636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1940.675978199928,1940.7303577999119,1941.675653800019,1941.7422205999028,1945.6754824999953,1945.6754824999953,1946.6755570999812,1946.6755570999812,1946.6755570999812,1948.0422857999802,comma,0,1.3579064999939874,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2024-05-27_11h47.31.745,ps,2023.2.3,29.95662280769566,2024-05-27 11h47.44.939881 -0400,
2D,None,0,True,True,15,sm1,320,320,output_pairs/2D_0_M_WM/2D_0_M_WM_15_1_SM1_320deg.png,output_pairs/2D_0_M_WM/2D_0_M_WM_15_2_SM1_320deg.png,682,period,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,1954.0987598999636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960.9763685999205,1961.0086801999714,1961.0086801999714,1962.9793153000064,4.0,['rshift'],1962.9795315999072,1963.008756599971,1963.008756599971,1965.0089967999374,1965.0089967999374,1964.9795581999933,4.0,['rshift'],[0.29670330008957535],[None],1964.979729100014,1965.0089967999374,1966.9861646000063,1963.008756599971,1963.008756599971,[0.8338394000893459],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954.0427576999646,1954.0987598999636,1955.0421861999203,1955.108877499937,1959.0418876999756,1959.0418876999756,1960.0426060999744,1960.0426060999744,1960.0426060999744,1960.9761634999886,period,1,0.9188646000111476,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2024-05-27_11h47.31.745,ps,2023.2.3,29.95662280769566,2024-05-27 11h47.44.939881 -0400,
2D,None,60,True,True,3,obj1,0,300,output_pairs/2D_60_M_WM/2D_60_M_WM_03_1_obj_1_0deg.png,output_pairs/2D_60_M_WM/2D_60_M_WM_03_2_obj_1_300deg.png,617,period,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,1967.0579889999935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1975.0764891,1975.108699799981,1975.108699799981,1977.079395000008,3.0,['slash'],1977.079551899922,1977.108980699908,1977.108980699908,,,1979.081751999911,2.0,['period'],[0.48492880002595484],[None],1979.0819543999387,1979.113477799925,1981.08609779994,,,[0.9491623999783769],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966.9863583999686,1967.0579889999935,1967.9755822999869,1968.075878100004,1971.9754891999764,1971.9754891999764,1972.9761107999366,1972.9761107999366,1972.9761107999366,1975.0762575999834,period,1,2.0897861999692395,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2024-05-27_11h47.31.745,ps,2023.2.3,29.95662280769566,2024-05-27 11h47.44.939881 -0400,
2D,None,60,True,True,15,obj7,80,20,output_pairs/2D_60_M_WM/2D_60_M_WM_15_1_obj_7_80deg.png,output_pairs/2D_60_M_WM/2D_60_M_WM_15_2_obj_7_20deg.png,638,period,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,1981.1458528999938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988.1535649999278,1988.1765428999206,1988.1765428999206,1990.1462753999513,4.0,['rshift'],1990.146425899933,1990.1757711999817,1990.1757711999817,1992.1799713999499,1992.1799713999499,1992.1465275000082,4.0,['rshift'],[0.2741120000137016],[None],1992.1466871999437,1992.1799713999499,1994.1760656000115,1990.1757711999817,1990.1757711999817,[0.8733808000106364],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1981.086288999999,1981.1458528999938,1982.0756306999829,1982.1755213999422,1986.0756210999098,1986.0756210999098,1987.080080099986,1987.080080099986,1987.080080099986,1988.1533569999738,period,1,1.0506390000227839,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2024-05-27_11h47.31.745,ps,2023.2.3,29.95662280769566,2024-05-27 11h47.44.939881 -0400,
2D,None,180,False,True,6,obj1,140,320,output_pairs/2D_180_WM/2D_180_WM_06_1_obj_10_140deg.png,output_pairs/2D_180_WM/2D_180_WM_06_2_obj_10_320deg.png,733,comma,,,,,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,1994.2554111999925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003.0435476999264,2003.075532799936,2003.075532799936,2005.0468978999415,3.0,['slash'],2005.047053999966,2005.076549599995,2005.076549599995,,,2007.077577100019,3.0,['slash'],[0.4850696000503376],[None],2007.0777315999148,2007.1089087999426,2009.0755552999908,2005.076549599995,2005.076549599995,[1.4299718999536708],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994.1763097000076,1994.2554111999925,1995.15292709996,1995.2861209999537,1999.1757717999863,1999.1757717999863,2000.1760841999203,2000.1760841999203,2000.1760841999203,2003.043303799932,comma,1,2.841202500043437,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2024-05-27_11h47.31.745,ps,2023.2.3,29.95662280769566,2024-05-27 11h47.44.939881 -0400,
