dimension,rot_type,angle,mirror,wm,pair_id,obj_id,orientation1,orientation2,image_path_1,image_path_2,marker_id,correctAns,first_2D_s.thisRepN,first_2D_s.thisTrialN,first_2D_s.thisN,first_2D_s.thisIndex,second_2D_s.thisRepN,second_2D_s.thisTrialN,second_2D_s.thisN,second_2D_s.thisIndex,first_3Dp_s.thisRepN,first_3Dp_s.thisTrialN,first_3Dp_s.thisN,first_3Dp_s.thisIndex,second_3Dp_s.thisRepN,second_3Dp_s.thisTrialN,second_3Dp_s.thisN,second_3Dp_s.thisIndex,first_2D_wm.thisRepN,first_2D_wm.thisTrialN,first_2D_wm.thisN,first_2D_wm.thisIndex,second_2D_wm.thisRepN,second_2D_wm.thisTrialN,second_2D_wm.thisN,second_2D_wm.thisIndex,first_3Dp_wm.thisRepN,first_3Dp_wm.thisTrialN,first_3Dp_wm.thisN,first_3Dp_wm.thisIndex,second_3Dp_wm.thisRepN,second_3Dp_wm.thisTrialN,second_3Dp_wm.thisN,second_3Dp_wm.thisIndex,first_3Dd_wm.thisRepN,first_3Dd_wm.thisTrialN,first_3Dd_wm.thisN,first_3Dd_wm.thisIndex,second_3Dd_wm.thisRepN,second_3Dd_wm.thisTrialN,second_3Dd_wm.thisN,second_3Dd_wm.thisIndex,thisRow.t,notes,start.started,text_start.started,key_resp_start.started,start.stopped,key_resp_start.keys,key_resp_start.rt,key_resp_start.duration,instructions.started,key_resp_12.started,image_8.started,instructions.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.duration,instructions_2.started,image_9.started,key_resp_20.started,instructions_2.stopped,key_resp_20.keys,key_resp_20.rt,key_resp_20.duration,instructions_3.started,image_10.started,key_resp_21.started,instructions_3.stopped,key_resp_21.keys,key_resp_21.rt,key_resp_21.duration,single_2D_screen.started,text_13.started,key_resp_7.started,single_2D_screen.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,routine_2D_single.started,text.started,image.started,key_resp.started,text.stopped,routine_2D_single.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,strat.started,image_strat.started,key_resp_strat_control.started,strat.stopped,strategy_response,key_resp_strat_control.keys,vividness.started,image_vivid.started,key_resp_vivid_slider_control.started,image_vivid.stopped,key_resp_vivid_slider_control.stopped,vividness.stopped,vivid_response,key_resp_vivid_slider_control.keys,key_resp_vivid_slider_control.rt,key_resp_vivid_slider_control.duration,ITI.started,text_2.started,text_2.stopped,ITI.stopped,image_strat.stopped,key_resp_strat_control.stopped,key_resp_strat_control.rt,key_resp_strat_control.duration,image.stopped,key_resp.stopped,break_2D_s.started,text_17.started,key_resp_13.started,break_2D_s.stopped,key_resp_13.keys,key_resp_13.rt,key_resp_13.duration,single_3Dp_screen.started,text_9.started,key_resp_8.started,single_3Dp_screen.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,routine_3Dp_single.started,text_3.started,image_2.started,key_resp_2.started,text_3.stopped,routine_3Dp_single.stopped,key_resp_2.keys,key_resp_2.corr,image_2.stopped,key_resp_2.stopped,key_resp_2.rt,key_resp_2.duration,break_3Dp_s.started,text_18.started,key_resp_14.started,break_3Dp_s.stopped,key_resp_14.keys,key_resp_14.rt,key_resp_14.duration,wm_2D_screen.started,text_14.started,key_resp_9.started,wm_2D_screen.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,routine_2D_wm.started,text_4.started,img1.started,text_4.stopped,img1.stopped,text_5.started,text_5.stopped,img2.started,key_resp_3.started,routine_2D_wm.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,img2.stopped,key_resp_3.stopped,break_2D_wm.started,text_19.started,key_resp_15.started,break_2D_wm.stopped,key_resp_15.keys,key_resp_15.rt,key_resp_15.duration,wm_3Dp_screen.started,text_15.started,key_resp_10.started,wm_3Dp_screen.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,routine_3Dp_wm.started,text_6.started,image_3.started,text_6.stopped,image_3.stopped,text_11.started,image_4.started,key_resp_4.started,text_11.stopped,routine_3Dp_wm.stopped,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,image_4.stopped,key_resp_4.stopped,break_3Dp_wm.started,text_20.started,key_resp_16.started,break_3Dp_wm.stopped,key_resp_16.keys,key_resp_16.rt,key_resp_16.duration,practice_3Dd_screen.started,image_11.started,key_resp_22.started,practice_3Dd_screen.stopped,key_resp_22.keys,key_resp_22.rt,key_resp_22.duration,practice_1_3Dd.started,image_12.started,key_resp_23.started,practice_1_3Dd.stopped,key_resp_23.keys,key_resp_23.rt,key_resp_23.duration,practice_2_3Dd.started,image_13.started,key_resp_24.started,practice_2_3Dd.stopped,key_resp_24.keys,key_resp_24.rt,key_resp_24.duration,wm_3Dd_screen.started,text_16.started,key_resp_11.started,wm_3Dd_screen.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,routine_3Dd_wm.started,text_8.started,image_6.started,text_8.stopped,image_6.stopped,text_12.started,text_12.stopped,image_7.started,key_resp_6.started,routine_3Dd_wm.stopped,key_resp_6.keys,key_resp_6.corr,key_resp_6.rt,key_resp_6.duration,image_7.stopped,key_resp_6.stopped,break_3Dd_wm.started,text_21.started,key_resp_17.started,break_3Dd_wm.stopped,key_resp_17.keys,key_resp_17.rt,key_resp_17.duration,end.started,text_22.started,key_resp_18.started,end.stopped,key_resp_18.keys,key_resp_18.rt,key_resp_18.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
2D,None,0,True,True,7,obj1,320,320,output_pairs/2D_0_M_WM/2D_0_M_WM_07_1_obj_10_320deg.png,output_pairs/2D_0_M_WM/2D_0_M_WM_07_2_obj_10_320deg.png,687,period,,,,,,,,,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,2351.8191415000474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2358.860514699947,2358.8930539999856,2358.8930539999856,2360.8901122999378,4.0,['rshift'],2360.890365200001,2360.9215698000044,2360.9215698000044,,,2362.890736200032,4.0,['rshift'],[0.3101141999941319],[None],2362.8910081000067,2362.9217811999843,,2364.888523599948,,,[1.009814799996093],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2351.755353100016,2351.8191415000474,2352.7595696999924,2352.826289299992,2356.7881876999745,2356.755013899994,2357.7596642000135,2357.7596642000135,2357.7596642000135,2358.860307199997,period,1,1.0872769999550655,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2024-05-28_15h25.26.018,ps,2023.2.3,30.014509012322584,2024-05-28 15h25.42.043936 -0400,
2D,None,180,True,True,16,obj1,200,20,output_pairs/2D_180_M_WM/2D_180_M_WM_16_1_obj_10_200deg.png,output_pairs/2D_180_M_WM/2D_180_M_WM_16_2_obj_10_20deg.png,426,period,,,,,,,,,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,2364.9405735000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2372.48889040004,2372.521585199982,2372.521585199982,2374.492303099949,3.0,['slash'],2374.4924654000206,2374.5215784000466,2374.5215784000466,2376.532290400006,2376.532290400006,2376.4930311000207,2.0,['period'],[0.3413421999430284],[None],2376.4931909999577,2376.532290400006,,2378.5221383000026,2374.5215784000466,2374.5215784000466,[0.6693290000548586],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2364.888724199962,2364.9405735000037,2365.8595711999806,2365.955208300031,2369.855515799951,2369.855515799951,2370.859569299966,2370.859569299966,2370.859569299966,2372.488625099999,period,1,1.6029943000758067,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2024-05-28_15h25.26.018,ps,2023.2.3,30.014509012322584,2024-05-28 15h25.42.043936 -0400,
2D,None,60,False,True,16,obj1,200,260,output_pairs/2D_60_WM/2D_60_WM_16_1_obj_12_200deg.png,output_pairs/2D_60_WM/2D_60_WM_16_2_obj_12_260deg.png,132,comma,,,,,,,,,,,,,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,2378.5799857999664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2386.656003299984,2386.6885996999918,2386.6885996999918,2388.6589654999552,3.0,['slash'],2388.659107399988,2388.693045199965,2388.693045199965,,,2390.689789099968,2.0,['period'],[0.673708499991335],[None],2390.689935600036,2390.7214878000086,,2392.688489699969,2388.693045199965,2388.693045199965,[1.6382220999803394],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2378.5223857000237,2378.5799857999664,2379.4885131999617,2379.5928061000304,2383.488429500023,2383.488429500023,2384.4931006999686,2384.4931006999686,2384.4931006999686,2386.6556921999436,period,0,2.1380047000711784,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2024-05-28_15h25.26.018,ps,2023.2.3,30.014509012322584,2024-05-28 15h25.42.043936 -0400,
2D,None,120,True,True,8,obj1,20,140,output_pairs/2D_120_M_WM/2D_120_M_WM_08_1_obj_13_20deg.png,output_pairs/2D_120_M_WM/2D_120_M_WM_08_2_obj_13_140deg.png,250,period,,,,,,,,,,,,,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,2392.7510861000046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2400.6224892999744,2400.654960099957,2400.654960099957,2402.627954000025,3.0,['slash'],2402.6281004999764,2402.6554292000365,2402.6554292000365,2404.6550040999427,2404.6550040999427,2404.6254046999384,3.0,['slash'],[0.4311864000046626],[None],2404.625560699962,2404.6550040999427,,2406.626486400026,,,[0.8320695000002161],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2392.68865320005,2392.7510861000046,2393.655432899948,2393.7554892000044,2397.655386199942,2397.655386199942,2398.655512099969,2398.655512099969,2398.655512099969,2400.622277199989,period,1,1.9432885000715032,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2024-05-28_15h25.26.018,ps,2023.2.3,30.014509012322584,2024-05-28 15h25.42.043936 -0400,
2D,None,0,True,True,30,obj4,340,340,output_pairs/2D_0_M_WM/2D_0_M_WM_30_1_obj_4_340deg.png,output_pairs/2D_0_M_WM/2D_0_M_WM_30_2_obj_4_340deg.png,702,period,,,,,,,,,,,,,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,2406.680033499957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2414.089434399968,2414.121826699935,2414.121826699935,2416.092462499975,4.0,['rshift'],2416.0926292999648,2416.122072899947,2416.122072899947,2418.121864099987,2418.121864099987,2418.0923731999937,3.0,['slash'],[0.5649418999673799],[None],2418.092528900015,2418.121864099987,2420.1419013999403,2420.088759199949,2416.122072899947,2416.122072899947,[1.0062205999856815],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2406.6266762999585,2406.680033499957,2407.6325401000213,2407.688773400034,2411.655485199997,2411.6220799000002,2412.6223491999554,2412.6223491999554,2412.6223491999554,2414.0892244999995,period,1,1.4337586000328884,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2024-05-28_15h25.26.018,ps,2023.2.3,30.014509012322584,2024-05-28 15h25.42.043936 -0400,
2D,None,60,True,True,28,obj3,20,320,output_pairs/2D_60_M_WM/2D_60_M_WM_28_1_obj_3_20deg.png,output_pairs/2D_60_M_WM/2D_60_M_WM_28_2_obj_3_320deg.png,637,period,,,,,,,,,,,,,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,2420.1419013999403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2428.0225084000267,2428.0550595000386,2428.0550595000386,2430.025983099942,None,None,2430.0260676000034,2430.055748700048,2430.055748700048,2432.055577400024,2432.055577400024,2432.025760699995,2.0,['period'],[0.9673638999229297],[None],2432.025955899968,2432.055577400024,2434.075481100008,2434.022482099943,2430.055748700048,2430.055748700048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2420.0889663000125,2420.1419013999403,2421.093126300024,2421.159857199993,2425.121964699938,2425.0887153999647,2426.088880999945,2426.088880999945,2426.088880999945,2428.022294400027,period,1,1.9104223001049832,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2024-05-28_15h25.26.018,ps,2023.2.3,30.014509012322584,2024-05-28 15h25.42.043936 -0400,
2D,None,120,False,True,9,obj6,260,20,output_pairs/2D_120_WM/2D_120_WM_09_1_obj_6_260deg.png,output_pairs/2D_120_WM/2D_120_WM_09_2_obj_6_20deg.png,175,comma,,,,,,,,,,,,,,,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,2434.075481100008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2442.0562406999525,2442.088879100047,2442.088879100047,2444.0600238000043,2.0,['period'],2444.060207600007,2444.093288199976,2444.093288199976,,,2446.0903287000256,2.0,['period'],[0.7217680000467226],[None],2446.090485399938,2446.121815099963,,2448.09340969997,2444.093288199976,2444.093288199976,[1.9265736999223009],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2434.0226513999514,2434.075481100008,2435.022186600021,2435.099061100045,2439.022942499956,2439.022942499956,2440.0326262000017,2440.0326262000017,2440.0326262000017,2442.056021000026,period,0,2.0224497000453994,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2024-05-28_15h25.26.018,ps,2023.2.3,30.014509012322584,2024-05-28 15h25.42.043936 -0400,
2D,None,180,False,True,30,obj6,160,340,output_pairs/2D_180_WM/2D_180_WM_30_1_obj_6_160deg.png,output_pairs/2D_180_WM/2D_180_WM_30_2_obj_6_340deg.png,711,comma,,,,,,,,,,,,,,,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,2448.1487890999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2456.7897418999346,2456.8265650999965,2456.8265650999965,2458.823942899937,3.0,['slash'],2458.8240955999354,2458.855555200018,2458.855555200018,,,2460.823960999958,2.0,['period'],[0.8315145000815392],[None],2460.8241085000336,2460.8556909000035,,2462.822483900003,,,[1.4999883000273257],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2448.0935982000083,2448.1487890999997,2449.06578970002,2449.1659675999545,2453.0892978999764,2453.0557455000235,2454.06595920003,2454.06595920003,2454.06595920003,2456.7895270000445,comma,1,2.69347519997973,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2024-05-28_15h25.26.018,ps,2023.2.3,30.014509012322584,2024-05-28 15h25.42.043936 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2462.822548300028,2462.8659343000036,2462.8659343000036,2495.693524400005,rshift,32.821232499904,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2024-05-28_15h25.26.018,ps,2023.2.3,30.014509012322584,2024-05-28 15h25.42.043936 -0400,
3D,p,60,True,True,11,sm3,320,260,output_pairs/3Dp_60_M_WM/3Dp_60_M_WM_11_1_sm_3_320deg.png,output_pairs/3Dp_60_M_WM/3Dp_60_M_WM_11_2_sm_3_260deg.png,304,period,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,2495.876362900017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2503.990194599959,2504.0222038000356,2504.0222038000356,2505.9928057000507,3.0,['slash'],2505.9930546999676,2506.0223897999385,2506.0223897999385,,,2507.9948741999688,2.0,['period'],[0.7846901000011712],[None],2507.9951234000036,2508.0265962999547,,2510.022498999955,2506.0223897999385,2506.0223897999385,[1.6976286999415606],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2495.7155286000343,2495.876362900017,2496.689376299968,2496.889344800031,2500.6886810000287,2500.7221566999797,2501.6890625000233,2501.6890625000233,2501.722486600047,2503.989885100047,comma,0,2.2866513000335544,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2024-05-28_15h25.26.018,ps,2023.2.3,30.014509012322584,2024-05-28 15h25.42.043936 -0400,
3D,p,60,False,True,22,obj1,220,160,output_pairs/3Dp_60_WM/3Dp_60_WM_22_1_obj_14_220deg.png,output_pairs/3Dp_60_WM/3Dp_60_WM_22_2_obj_14_160deg.png,407,comma,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,2510.0716091999784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2517.9898961000144,2518.0225456999615,2518.0225456999615,2519.993682099972,3.0,['slash'],2519.9938338999636,2520.0223735000473,2520.0223735000473,2522.022615200025,2522.022615200025,2521.99294799997,2.0,['period'],[0.608752999920398],[None],2521.9930933000287,2522.022615200025,2524.0414847999346,2523.9895689999685,2520.0223735000473,2520.0223735000473,[1.768394000013359],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2510.0226686999667,2510.0716091999784,2510.989232299966,2511.0890515999636,2514.9890692000045,2514.9890692000045,2515.993616199936,2515.993616199936,2515.993616199936,2517.98970070004,period,0,1.965061099966988,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2024-05-28_15h25.26.018,ps,2023.2.3,30.014509012322584,2024-05-28 15h25.42.043936 -0400,
3D,p,60,False,True,3,obj7,40,340,output_pairs/3Dp_60_WM/3Dp_60_WM_03_1_obj_7_40deg.png,output_pairs/3Dp_60_WM/3Dp_60_WM_03_2_obj_7_340deg.png,399,comma,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,2524.0414847999346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2533.189749000012,2533.222066199989,2533.222066199989,2535.1929189999355,3.0,['slash'],2535.1930687000277,2535.2228455999866,2535.2228455999866,2537.2222402000334,2537.2222402000334,2537.1924652999733,1.0,['comma'],[1.256357799982652],[None],2537.1926551000215,2537.2222402000334,2539.238654399989,2539.1897517000325,2535.2228455999866,2535.2228455999866,[1.681269400054589],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2523.98972469999,2524.0414847999346,2524.9997297000373,2525.0663579000393,2529.022332499968,2528.989344100002,2529.9895271999994,2529.9895271999994,2529.9895271999994,2533.1895379000343,period,0,3.178783299983479,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2024-05-28_15h25.26.018,ps,2023.2.3,30.014509012322584,2024-05-28 15h25.42.043936 -0400,
3D,p,60,False,True,14,obj1,100,40,output_pairs/3Dp_60_WM/3Dp_60_WM_14_1_obj_1_100deg.png,output_pairs/3Dp_60_WM/3Dp_60_WM_14_2_obj_1_40deg.png,397,comma,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,2539.238654399989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2549.189893099945,2549.2224008999765,2549.2224008999765,2551.195342699997,None,None,2551.1954255000455,2551.222780399956,2551.222780399956,,,2553.195386999985,None,None,,,2553.195472399937,2553.2228979000356,,2555.193787200027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2539.189910099958,2539.238654399989,2540.1997053000377,2540.256174899987,2544.222714600037,2544.1937173999613,2545.1937590000452,2545.1937590000452,2545.222826699959,2549.189750700025,None,0,,,2549.2224008999765,2549.2224008999765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2024-05-28_15h25.26.018,ps,2023.2.3,30.014509012322584,2024-05-28 15h25.42.043936 -0400,
3D,p,180,True,True,19,obj3,60,240,output_pairs/3Dp_180_M_WM/3Dp_180_M_WM_19_1_obj_3_60deg.png,output_pairs/3Dp_180_M_WM/3Dp_180_M_WM_19_2_obj_3_240deg.png,45,period,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,2555.2412959999638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2564.356988499989,2564.38923770003,2564.38923770003,2566.3621298000216,3.0,['slash'],2566.3622761999723,2566.3896189000225,2566.3896189000225,2568.389148899936,2568.389148899936,2568.3611101999413,2.0,['period'],[0.7869196999818087],[None],2568.3612622999353,2568.389148899936,2570.40281530004,2570.3561254999368,,,[1.3141766999615356],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2555.1941023999825,2555.2412959999638,2556.199478799943,2556.256129699992,2560.222824699944,2560.193719299976,2561.1895311999833,2561.1895311999833,2561.2227817999665,2564.3567921000067,period,1,3.145518200006336,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2024-05-28_15h25.26.018,ps,2023.2.3,30.014509012322584,2024-05-28 15h25.42.043936 -0400,
3D,p,60,False,True,18,obj5,100,40,output_pairs/3Dp_60_WM/3Dp_60_WM_18_1_obj_5_100deg.png,output_pairs/3Dp_60_WM/3Dp_60_WM_18_2_obj_5_40deg.png,387,comma,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,2570.40281530004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2580.0902103999397,2580.122787900036,2580.122787900036,2582.093014699989,3.0,['slash'],2582.0932220999384,2582.1225859000115,2582.1225859000115,2584.122530499939,2584.122530499939,2584.0930524000432,2.0,['period'],[0.4052179000573233],[None],2584.0932369999355,2584.122530499939,,2586.0998505000025,2582.1225859000115,2582.1225859000115,[1.3261808999814093],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2570.3563690000447,2570.40281530004,2571.360558400047,2571.427272000001,2575.3895490999566,2575.3604585999856,2576.360388900037,2576.360388900037,2576.393947000033,2580.0900104000466,period,0,3.7030276999576017,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2024-05-28_15h25.26.018,ps,2023.2.3,30.014509012322584,2024-05-28 15h25.42.043936 -0400,
3D,p,0,False,True,20,sm3,20,20,output_pairs/3Dp_0_WM/3Dp_0_WM_20_1_sm_3_20deg.png,output_pairs/3Dp_0_WM/3Dp_0_WM_20_2_sm_3_20deg.png,120,comma,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,2586.1501726999413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2593.4281374999555,2593.45626050001,2593.45626050001,2595.4259578000056,4.0,['rshift'],2595.4261290000286,2595.4557963999687,2595.4557963999687,2597.455928600044,2597.455928600044,2597.4260879999492,4.0,['rshift'],[0.3753303000703454],[None],2597.4262295999797,2597.455928600044,,2599.433115200023,2595.4557963999687,2595.4557963999687,[0.9116506000282243],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2586.1000320999883,2586.1501726999413,2587.089543499984,2587.156301000039,2591.08929969999,2591.12265819998,2592.0896825999953,2592.0896825999953,2592.1229825000046,2593.427916000015,comma,1,1.3254077000310645,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2024-05-28_15h25.26.018,ps,2023.2.3,30.014509012322584,2024-05-28 15h25.42.043936 -0400,
3D,p,0,False,True,4,obj1,120,120,output_pairs/3Dp_0_WM/3Dp_0_WM_04_1_obj_15_120deg.png,output_pairs/3Dp_0_WM/3Dp_0_WM_04_2_obj_15_120deg.png,108,comma,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,2599.4836467000423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2607.123528199969,2607.1559505000478,2607.1559505000478,2609.1267779000336,4.0,['rshift'],2609.1269177999347,2609.1563040999463,2609.1563040999463,,,2611.129017499974,4.0,['rshift'],[0.3629656000994146],[None],2611.129167899955,2611.160661299946,,2613.12738369999,2609.1563040999463,2609.1563040999463,[0.570943999919109],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2599.4332826000173,2599.4836467000423,2600.4228329999605,2600.489564000047,2604.4225242999382,2604.4558658000315,2605.4562696999637,2605.4562696999637,2605.4562696999637,2607.123299399973,comma,1,1.6401964999968186,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2024-05-28_15h25.26.018,ps,2023.2.3,30.014509012322584,2024-05-28 15h25.42.043936 -0400,
