dimension,rot_type,angle,mirror,wm,pair_id,obj_id,orientation1,orientation2,image_path_1,image_path_2,marker_id,correctAns,first_2D_s.thisRepN,first_2D_s.thisTrialN,first_2D_s.thisN,first_2D_s.thisIndex,second_2D_s.thisRepN,second_2D_s.thisTrialN,second_2D_s.thisN,second_2D_s.thisIndex,first_3Dp_s.thisRepN,first_3Dp_s.thisTrialN,first_3Dp_s.thisN,first_3Dp_s.thisIndex,second_3Dp_s.thisRepN,second_3Dp_s.thisTrialN,second_3Dp_s.thisN,second_3Dp_s.thisIndex,first_2D_wm.thisRepN,first_2D_wm.thisTrialN,first_2D_wm.thisN,first_2D_wm.thisIndex,second_2D_wm.thisRepN,second_2D_wm.thisTrialN,second_2D_wm.thisN,second_2D_wm.thisIndex,first_3Dp_wm.thisRepN,first_3Dp_wm.thisTrialN,first_3Dp_wm.thisN,first_3Dp_wm.thisIndex,second_3Dp_wm.thisRepN,second_3Dp_wm.thisTrialN,second_3Dp_wm.thisN,second_3Dp_wm.thisIndex,first_3Dd_wm.thisRepN,first_3Dd_wm.thisTrialN,first_3Dd_wm.thisN,first_3Dd_wm.thisIndex,second_3Dd_wm.thisRepN,second_3Dd_wm.thisTrialN,second_3Dd_wm.thisN,second_3Dd_wm.thisIndex,thisRow.t,notes,start.started,text_start.started,key_resp_start.started,start.stopped,key_resp_start.keys,key_resp_start.rt,key_resp_start.duration,instructions.started,key_resp_12.started,image_8.started,instructions.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.duration,instructions_2.started,image_9.started,key_resp_20.started,instructions_2.stopped,key_resp_20.keys,key_resp_20.rt,key_resp_20.duration,instructions_3.started,image_10.started,key_resp_21.started,instructions_3.stopped,key_resp_21.keys,key_resp_21.rt,key_resp_21.duration,single_2D_screen.started,text_13.started,key_resp_7.started,single_2D_screen.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,routine_2D_single.started,text.started,image.started,key_resp.started,text.stopped,routine_2D_single.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,strat.started,image_strat.started,key_resp_strat_control.started,image_strat.stopped,key_resp_strat_control.stopped,strat.stopped,strategy_response,key_resp_strat_control.keys,key_resp_strat_control.rt,key_resp_strat_control.duration,vividness.started,image_vivid.started,key_resp_vivid_slider_control.started,vividness.stopped,vivid_response,key_resp_vivid_slider_control.keys,key_resp_vivid_slider_control.rt,key_resp_vivid_slider_control.duration,ITI.started,text_2.started,ITI.stopped,image_vivid.stopped,key_resp_vivid_slider_control.stopped,text_2.stopped,image.stopped,key_resp.stopped,break_2D_s.started,text_17.started,key_resp_13.started,break_2D_s.stopped,key_resp_13.keys,key_resp_13.rt,key_resp_13.duration,single_3Dp_screen.started,text_9.started,key_resp_8.started,single_3Dp_screen.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,routine_3Dp_single.started,text_3.started,image_2.started,key_resp_2.started,text_3.stopped,routine_3Dp_single.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,image_2.stopped,key_resp_2.stopped,break_3Dp_s.started,text_18.started,key_resp_14.started,break_3Dp_s.stopped,key_resp_14.keys,key_resp_14.rt,key_resp_14.duration,wm_2D_screen.started,text_14.started,key_resp_9.started,wm_2D_screen.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,routine_2D_wm.started,text_4.started,img1.started,text_4.stopped,img1.stopped,text_5.started,img2.started,key_resp_3.started,text_5.stopped,routine_2D_wm.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,break_2D_wm.started,text_19.started,key_resp_15.started,break_2D_wm.stopped,key_resp_15.keys,key_resp_15.rt,key_resp_15.duration,img2.stopped,key_resp_3.stopped,wm_3Dp_screen.started,text_15.started,key_resp_10.started,wm_3Dp_screen.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,routine_3Dp_wm.started,text_6.started,image_3.started,text_6.stopped,image_3.stopped,text_11.started,image_4.started,key_resp_4.started,text_11.stopped,routine_3Dp_wm.stopped,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,break_3Dp_wm.started,text_20.started,key_resp_16.started,break_3Dp_wm.stopped,key_resp_16.keys,key_resp_16.rt,key_resp_16.duration,image_4.stopped,key_resp_4.stopped,wm_3Dd_screen.started,text_16.started,key_resp_11.started,wm_3Dd_screen.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,routine_3Dd_wm.started,text_8.started,image_6.started,text_8.stopped,text_12.started,image_6.stopped,text_12.stopped,image_7.started,key_resp_6.started,routine_3Dd_wm.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,image_7.stopped,key_resp_6.stopped,break_3Dd_wm.started,text_21.started,key_resp_17.started,break_3Dd_wm.stopped,key_resp_17.keys,key_resp_17.rt,key_resp_17.duration,end.started,text_22.started,key_resp_18.started,end.stopped,key_resp_18.keys,key_resp_18.rt,key_resp_18.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
2D,None,120,True,False,None,obj3,220,340,output_pairs/2D_120m/2D_120m_obj_3_220_to_340deg.png,None,1376,period,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.18324849999044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.1256646999973,460.18324849999044,461.1206727999961,461.1206727999961,461.1875266999705,463.35524899995653,period,1,2.2136742000002414,None,463.35548149998067,463.387459199992,463.387459199992,465.38711630000034,465.38711630000034,465.3572176999878,4.0,['rshift'],[0.763609399960842],[None],465.3574194999528,465.38711630000034,465.38711630000034,467.3572683999664,2.0,['period'],[0.9317184000392444],[None],467.3574143999722,467.387486099964,469.3585984999663,467.387486099964,467.387486099964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PS001,001,2024-05-23_15h56.29.891,ps,2023.2.3,29.981627258529688,2024-05-23 15h56.46.490323 -0400,
2D,None,180,True,False,None,obj2,260,80,output_pairs/2D_180m/2D_180m_obj_2_260_to_80deg.png,None,1368,period,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.4093342999695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.35881879995577,469.4093342999695,470.3874461000087,470.3874461000087,470.4248234999832,472.28900230000727,period,1,1.8848371000494808,None,472.2892067999928,472.3255474999896,472.3255474999896,,,474.29306589998305,None,['rshift'],[1.1293250999879092],[None],474.2932146000094,474.32079359999625,474.32079359999625,476.29087059997255,2.0,['period'],[0.8781603999668732],[None],476.29103179997765,476.3204534999677,478.29189160000533,476.3204534999677,476.3204534999677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PS001,001,2024-05-23_15h56.29.891,ps,2023.2.3,29.981627258529688,2024-05-23 15h56.46.490323 -0400,
2D,None,0,False,False,None,obj3,20,None,output_pairs/2D_0/2D_0_obj_3_20deg.png,None,2006,comma,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.3445698999567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.2920605999534,478.3445698999567,479.3252949999878,479.3252949999878,479.35814440000104,480.8253710999852,comma,1,1.4740318999974988,None,480.8255914999754,480.857927199977,480.857927199977,,,482.8280198999564,4.0,['rshift'],[0.7488354000379331],[None],482.82817429996794,482.85425859998213,482.85425859998213,484.82447809999576,4.0,['rshift'],[0.488489999959711],[None],484.8246233999962,484.8540400000056,486.82559530000435,484.8540400000056,484.8540400000056,486.87675219995435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PS001,001,2024-05-23_15h56.29.891,ps,2023.2.3,29.981627258529688,2024-05-23 15h56.46.490323 -0400,
2D,None,120,False,False,None,obj9,240,0,output_pairs/2D_120/2D_120_obj_9_240_to_0deg.png,None,1109,comma,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.87675219995435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.82574539998313,486.87675219995435,487.8541939999559,487.8541939999559,487.887456699973,489.32174179999856,period,0,1.4649949000449851,None,489.3219387999852,489.35430690000067,489.35430690000067,491.3539383999887,491.3539383999887,491.3247749999864,4.0,['rshift'],[0.7326807999634184],[None],491.32491899997694,491.3539383999887,491.3539383999887,493.32506149995606,3.0,['slash'],[1.4046832000021823],[None],493.3252150999615,493.3542208999861,495.3213488999754,493.3542208999861,493.3542208999861,495.37113369995495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PS001,001,2024-05-23_15h56.29.891,ps,2023.2.3,29.981627258529688,2024-05-23 15h56.46.490323 -0400,
2D,None,60,True,False,None,sm1,160,220,output_pairs/2D_60m/2D_60m_SM1_160_to_220deg.png,None,560,period,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.37113369995495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.3215251999791,495.37113369995495,496.3542255999637,496.3542255999637,496.391722499975,498.39248039998347,period,1,2.0201323000364937,None,498.39267969998764,498.42087019997416,498.42087019997416,500.42056549998233,500.42056549998233,500.3907731999643,4.0,['rshift'],[0.8897112000267953],[None],500.39092400000663,500.42056549998233,500.42056549998233,502.39174439996714,3.0,['slash'],[1.3460620999685489],[None],502.39191279996885,502.42098150000675,504.3878615999711,502.42098150000675,502.42098150000675,504.4396968999645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PS001,001,2024-05-23_15h56.29.891,ps,2023.2.3,29.981627258529688,2024-05-23 15h56.46.490323 -0400,
2D,None,0,True,False,None,obj1,180,None,output_pairs/2D_0m/2D_0m_obj_13_180deg.png,None,1145,period,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.4396968999645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.3880491000018,504.4396968999645,505.42067259998294,505.42067259998294,505.45807449996937,506.88868489995366,period,1,1.4583947000210173,None,506.8888828000054,506.9250001999899,506.9250001999899,,,508.92287169996416,4.0,['rshift'],[0.6254653000505641],[None],508.92304659995716,508.95372429996496,508.95372429996496,510.8935330999666,4.0,['rshift'],[1.0370297000044957],[None],510.89368789998116,510.92091449996224,512.8918208999676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PS001,001,2024-05-23_15h56.29.891,ps,2023.2.3,29.981627258529688,2024-05-23 15h56.46.490323 -0400,
2D,None,0,False,False,None,obj8,260,None,output_pairs/2D_0/2D_0_obj_8_260deg.png,None,2005,comma,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.9424491999671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.8920166000025,512.9424491999671,513.8876735999947,513.8876735999947,513.9648117999895,515.1552629999933,comma,1,1.255575500021223,None,515.1554537999909,515.1877094999654,515.1877094999654,517.1915718999808,517.1915718999808,517.1583339999779,4.0,['rshift'],[0.7395755000179633],[None],517.1584813999943,517.1915718999808,517.1915718999808,519.1666519999853,4.0,['rshift'],[0.9193437000503764],[None],519.1668036999763,519.1876315999543,521.1587692999747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PS001,001,2024-05-23_15h56.29.891,ps,2023.2.3,29.981627258529688,2024-05-23 15h56.46.490323 -0400,
2D,None,120,False,False,None,obj6,0,120,output_pairs/2D_120/2D_120_obj_6_0_to_120deg.png,None,1102,comma,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521.2010721999686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521.1589812999591,521.2010721999686,522.1647424999974,522.1647424999974,522.2313498999574,523.2880795999663,period,0,1.1138762999908067,None,523.288335499994,523.320513899962,523.320513899962,525.3209790999535,525.3209790999535,525.2918993000058,4.0,['rshift'],[0.7192919999943115],[None],525.2920649999869,525.3209790999535,525.3209790999535,527.2914813999669,3.0,['slash'],[0.759328700019978],[None],527.2916447999887,527.3210780000081,529.2880056999857,527.3210780000081,527.3210780000081,529.344795299985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PS001,001,2024-05-23_15h56.29.891,ps,2023.2.3,29.981627258529688,2024-05-23 15h56.46.490323 -0400,
2D,None,60,False,False,None,sm1,160,220,output_pairs/2D_60/2D_60_SM1_160_to_220deg.png,None,943,comma,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.344795299985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.288221099996,529.344795299985,530.287729099975,530.287729099975,530.3546605999582,531.5885877999826,period,0,1.2877507000230253,None,531.588790699956,531.6252648999798,531.6252648999798,,,533.6230482999817,4.0,['rshift'],[0.7902080999920145],[None],533.6232430000091,533.6544818999828,533.6544818999828,535.6233209999627,3.0,['slash'],[1.4327478000195697],[None],535.6234703999944,535.6586439000093,537.5921128999908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PS001,001,2024-05-23_15h56.29.891,ps,2023.2.3,29.981627258529688,2024-05-23 15h56.46.490323 -0400,
2D,None,60,False,False,None,sm3,240,300,output_pairs/2D_60/2D_60_SM3_240_to_300deg.png,None,945,comma,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.6423133999924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.592306400009,537.6423133999924,538.6253665999975,538.6253665999975,538.6580618000007,540.3550819999655,period,0,1.7256212999927811,None,540.35529029998,540.3917318999884,540.3917318999884,,,542.388875100005,4.0,['rshift'],[1.5269364999840036],[None],542.3890234999708,542.4209342999966,542.4209342999966,544.3897323999554,None,None,,,544.3898193999776,544.4254915000056,546.3878143999609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PS001,001,2024-05-23_15h56.29.891,ps,2023.2.3,29.981627258529688,2024-05-23 15h56.46.490323 -0400,
2D,None,180,False,False,None,obj1,160,340,output_pairs/2D_180/2D_180_obj_1_160_to_340deg.png,None,1064,comma,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.4294012999744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.3880090999883,546.4294012999744,547.3545621999656,547.3545621999656,547.4585787999677,549.3221604999853,comma,1,1.9639181999955326,None,549.3223637999617,549.3544035999803,549.3544035999803,551.3546311999671,551.3546311999671,551.3250953999814,4.0,['rshift'],[0.8281256000045687],[None],551.3252814000007,551.3546311999671,551.3546311999671,553.3247032999643,3.0,['slash'],[0.995789100008551],[None],553.3248730999767,553.3541887999745,555.3217175999889,553.3541887999745,553.3541887999745,555.373935599986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PS001,001,2024-05-23_15h56.29.891,ps,2023.2.3,29.981627258529688,2024-05-23 15h56.46.490323 -0400,
2D,None,120,True,False,None,sm1,180,300,output_pairs/2D_120m/2D_120m_SM1_180_to_300deg.png,None,1382,period,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.373935599986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.3218841999769,555.373935599986,556.3214753000066,556.3214753000066,556.3920812999713,558.3212904999964,period,1,1.9814390999963507,None,558.3215350999963,558.3548061999609,558.3548061999609,560.3584157999721,560.3584157999721,560.3248855999555,4.0,['rshift'],[0.9884160999790765],[None],560.3250552999671,560.3584157999721,560.3584157999721,562.3557654999895,3.0,['slash'],[1.8808767999871634],[None],562.3559097999823,562.3874721999746,564.354588999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PS001,001,2024-05-23_15h56.29.891,ps,2023.2.3,29.981627258529688,2024-05-23 15h56.46.490323 -0400,
2D,None,120,False,False,None,obj2,160,280,output_pairs/2D_120/2D_120_obj_2_160_to_280deg.png,None,1099,comma,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564.4054555000039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564.3548084999784,564.4054555000039,565.3212569999741,565.3212569999741,565.4214241000009,567.3214879999869,comma,1,1.9980285000056028,None,567.3216829999583,567.3541403999552,567.3541403999552,,,569.3271211999818,4.0,['rshift'],[0.5727004000218585],[None],569.3272823999869,569.3586278999574,569.3586278999574,571.3563237999915,4.0,['rshift'],[0.521650500013493],[None],571.3564706000034,571.3877368000103,573.3544983000029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PS001,001,2024-05-23_15h56.29.891,ps,2023.2.3,29.981627258529688,2024-05-23 15h56.46.490323 -0400,
2D,None,120,True,False,None,obj8,180,300,output_pairs/2D_120m/2D_120m_obj_8_180_to_300deg.png,None,1402,period,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.4043534999946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.3547270999989,573.4043534999946,574.3211131999851,574.3211131999851,574.4211394999875,575.9886160999886,period,1,1.6469452999881469,None,575.9888125999714,576.0211864999728,576.0211864999728,,,577.9936029000091,4.0,['rshift'],[0.6655022000195459],[None],577.9937529999879,578.0210561999702,578.0210561999702,579.9914336999645,3.0,['slash'],[0.48992640001233667],[None],579.9915862999624,580.0208080000011,581.9924468999961,580.0208080000011,580.0208080000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PS001,001,2024-05-23_15h56.29.891,ps,2023.2.3,29.981627258529688,2024-05-23 15h56.46.490323 -0400,
2D,None,60,False,False,None,obj8,300,0,output_pairs/2D_60/2D_60_obj_8_300_to_0deg.png,None,935,comma,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582.0442351999809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581.9926066999906,582.0442351999809,582.9880469999625,582.9880469999625,583.0586192999617,584.954822700005,comma,1,1.9551678000134416,None,584.9550233999616,584.9875310999923,584.9875310999923,586.9878976999898,586.9878976999898,586.9584507999825,4.0,['rshift'],[0.5231583999702707],[None],586.9586159999599,586.9878976999898,586.9878976999898,588.9578331999946,3.0,['slash'],[0.4265554000157863],[None],588.9579848999856,588.9879685000051,590.9550984000089,588.9879685000051,588.9879685000051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PS001,001,2024-05-23_15h56.29.891,ps,2023.2.3,29.981627258529688,2024-05-23 15h56.46.490323 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.9551436000038,590.9879134999937,590.9879134999937,605.2885751999565,rshift,14.29119289998198,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PS001,001,2024-05-23_15h56.29.891,ps,2023.2.3,29.981627258529688,2024-05-23 15h56.46.490323 -0400,
3D,p,0,False,False,None,obj9,240,None,output_pairs/3Dp_0/3Dp_0_obj_9_240deg.png,None,2155,comma,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.4176844999893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.022658300004,608.0547220999724,608.0547220999724,610.0548575999564,610.0548575999564,610.0247850999585,4.0,['rshift'],[1.1199131999746896],[None],610.0250378999626,610.0548575999564,610.0548575999564,612.0249360000016,4.0,['rshift'],[0.7919365999987349],[None],612.0252998999786,612.0589607000002,614.055468400009,612.0589607000002,612.0589607000002,,,,,,,,,,,,,,,,,,605.3052554999595,605.4176844999893,606.2922295999597,606.2922295999597,606.4253439999884,608.0223009999609,comma,1,1.7069965000264347,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PS001,001,2024-05-23_15h56.29.891,ps,2023.2.3,29.981627258529688,2024-05-23 15h56.46.490323 -0400,
3D,p,60,True,False,None,obj5,80,140,output_pairs/3Dp_60m/3Dp_60m_obj_5_80_to_140deg.png,None,857,period,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,614.1061868999968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.1890046999906,617.2253146999865,617.2253146999865,,,619.2233739999938,4.0,['rshift'],[0.9663830999634229],[None],619.223529299954,619.2550286999904,619.2550286999904,621.2230018999544,3.0,['slash'],[0.744438000023365],[None],621.223156699969,621.2543792999932,623.1926263999776,,,,,,,,,,,,,,,,,,,,614.0556753999554,614.1061868999968,615.0649125999771,615.0649125999771,615.1213295999914,617.1887988999952,period,1,2.1018829999957234,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PS001,001,2024-05-23_15h56.29.891,ps,2023.2.3,29.981627258529688,2024-05-23 15h56.46.490323 -0400,
3D,p,120,False,False,None,obj6,120,240,output_pairs/3Dp_120/3Dp_120_obj_6_120_to_240deg.png,None,725,comma,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623.2451752999914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627.3885782999569,627.4253321999568,627.4253321999568,,,629.3938676999533,4.0,['rshift'],[0.6379935999866575],[None],629.3940356000094,629.421445999993,629.421445999993,631.3915297999629,4.0,['rshift'],[0.9628798000048846],[None],631.3916770999786,631.4213092999998,633.3886479999637,631.4213092999998,631.4213092999998,633.4392450999585,,,,,,,,,,,,,,,,,623.192787899985,623.2451752999914,624.1880837999634,624.1880837999634,624.2548969999771,627.388371100009,comma,1,3.1704183000256307,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PS001,001,2024-05-23_15h56.29.891,ps,2023.2.3,29.981627258529688,2024-05-23 15h56.46.490323 -0400,
3D,p,180,False,False,None,sm4,280,100,output_pairs/3Dp_180/3Dp_180_sm_4_280_to_100deg.png,None,761,comma,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633.4392450999585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,638.1559164999635,638.1882971999585,638.1882971999585,640.1878742999979,640.1878742999979,640.1584774999646,4.0,['rshift'],[1.5866193000110798],[None],640.1586669000098,640.1878742999979,640.1878742999979,642.1586970000062,3.0,['slash'],[0.8826975999982096],[None],642.1588516999618,642.188003599993,644.1654825999867,642.188003599993,642.188003599993,,,,,,,,,,,,,,,,,,633.3888387999614,633.4392450999585,634.3985798999784,634.3985798999784,634.4643455999903,638.1557157000061,period,0,3.7444204000057653,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PS001,001,2024-05-23_15h56.29.891,ps,2023.2.3,29.981627258529688,2024-05-23 15h56.46.490323 -0400,
